Date,AVUV
2020-08-25,41.029212951660156
2020-08-26,40.63616943359375
2020-08-27,41.04275131225586
2020-08-28,41.35448455810547
2020-08-31,40.712974548339844
2020-09-01,41.27315139770508
2020-09-02,41.57132339477539
2020-09-03,40.676822662353516
2020-09-04,40.85029983520508
2020-09-08,39.845584869384766
2020-09-09,40.234100341796875
2020-09-10,39.65042495727539
2020-09-11,39.592594146728516
2020-09-14,40.448238372802734
2020-09-15,40.27928924560547
2020-09-16,40.74007034301758
2020-09-17,40.62713623046875
2020-09-18,40.39673614501953
2020-09-21,38.680030822753906
2020-09-22,38.758018493652344
2020-09-23,37.64352798461914
2020-09-24,37.74326705932617
2020-09-25,37.92374038696289
2020-09-28,39.23863983154297
2020-09-29,38.67641830444336
2020-09-30,38.83056640625
2020-10-01,39.23863983154297
2020-10-02,40.16361999511719
2020-10-05,41.351566314697266
2020-10-06,41.08858108520508
2020-10-07,42.12236785888672
2020-10-08,42.902244567871094
2020-10-09,42.8931770324707
2020-10-12,43.14708709716797
2020-10-13,42.57579040527344
2020-10-14,42.439762115478516
2020-10-15,43.047332763671875
2020-10-16,42.684600830078125
2020-10-19,42.22212219238281
2020-10-20,42.684600830078125
2020-10-21,42.41255187988281
2020-10-22,43.14980697631836
2020-10-23,43.5914421081543
2020-10-26,42.430702209472656
2020-10-27,41.650821685791016
2020-10-28,40.26336669921875
2020-10-29,40.934410095214844
2020-10-30,40.65330505371094
2020-11-02,41.596405029296875
2020-11-03,42.621131896972656
2020-11-04,41.768707275390625
2020-11-05,43.065486907958984
2020-11-06,42.40349197387695
2020-11-09,45.015167236328125
2020-11-10,46.24845886230469
2020-11-11,45.78596115112305
2020-11-12,44.70683288574219
2020-11-13,46.01268768310547
2020-11-16,47.53616714477539
2020-11-17,47.92610549926758
2020-11-18,47.40013885498047
2020-11-19,47.799137115478516
2020-11-20,47.4636116027832
2020-11-23,48.94175720214844
2020-11-24,50.47429275512695
2020-11-25,49.884857177734375
2020-11-27,49.67628479003906
2020-11-30,48.1110954284668
2020-12-01,48.88734817504883
2020-12-02,49.32261276245117
2020-12-03,49.82137680053711
2020-12-04,51.259613037109375
2020-12-07,50.89144515991211
2020-12-08,51.163490295410156
2020-12-09,51.22697448730469
2020-12-10,51.57156753540039
2020-12-11,51.018394470214844
2020-12-14,50.483367919921875
2020-12-15,51.86175537109375
2020-12-16,51.57156753540039
2020-12-17,51.907894134521484
2020-12-18,51.56153869628906
2020-12-21,51.26075744628906
2020-12-22,51.11492919921875
2020-12-23,52.11753463745117
2020-12-24,51.97170639038086
2020-12-28,51.980812072753906
2020-12-29,51.24252700805664
2020-12-30,51.83498001098633
2020-12-31,51.80764389038086
2021-01-04,51.32455825805664
2021-01-05,52.69175720214844
2021-01-06,55.644901275634766
2021-01-07,56.26469802856445
2021-01-08,55.52641677856445
2021-01-11,55.96392059326172
2021-01-12,57.45870590209961
2021-01-13,56.67394256591797
2021-01-14,58.01470947265625
2021-01-15,56.97563934326172
2021-01-19,57.449607849121094
2021-01-20,57.713932037353516
2021-01-21,56.94829559326172
2021-01-22,57.4769401550293
2021-01-25,57.20350646972656
2021-01-26,56.69308090209961
2021-01-27,56.00037384033203
2021-01-28,55.754276275634766
2021-01-29,54.47822189331055
2021-02-01,55.772499084472656
2021-02-02,56.446990966796875
2021-02-03,57.194393157958984
2021-02-04,58.30638122558594
2021-02-05,58.74386978149414
2021-02-08,60.3845100402832
2021-02-09,60.338932037353516
2021-02-10,60.49387741088867
2021-02-11,60.275146484375
2021-02-12,60.758216857910156
2021-02-16,61.250404357910156
2021-02-17,60.94051742553711
2021-02-18,59.67357635498047
2021-02-19,61.068119049072266
2021-02-22,62.180110931396484
2021-02-23,62.262115478515625
2021-02-24,63.911895751953125
2021-02-25,62.262115478515625
2021-02-26,61.6696891784668
2021-03-01,63.702247619628906
2021-03-02,62.982200622558594
2021-03-03,63.79340744018555
2021-03-04,63.00041198730469
2021-03-05,64.86891174316406
2021-03-08,66.2178726196289
2021-03-09,66.01736450195312
2021-03-10,67.65800476074219
2021-03-11,68.48741149902344
2021-03-12,69.20748138427734
2021-03-15,69.27130889892578
2021-03-16,68.06816864013672
2021-03-17,68.66972351074219
2021-03-18,67.12937927246094
2021-03-19,67.46659088134766
2021-03-22,66.30903625488281
2021-03-23,63.51734924316406
2021-03-24,63.014259338378906
2021-03-25,64.81624603271484
2021-03-26,66.61820983886719
2021-03-29,64.78878784179688
2021-03-30,65.9687728881836
2021-03-31,66.05109405517578
2021-04-01,66.9566650390625
2021-04-05,67.22191619873047
2021-04-06,66.97493743896484
2021-04-07,66.51758575439453
2021-04-08,66.51758575439453
2021-04-09,66.72796630859375
2021-04-12,66.92005920410156
2021-04-13,66.11511993408203
2021-04-14,67.13043212890625
2021-04-15,67.19446563720703
2021-04-16,67.615234375
2021-04-19,67.20362091064453
2021-04-20,65.08150482177734
2021-04-21,66.3529281616211
2021-04-22,65.86814880371094
2021-04-23,67.35912322998047
2021-04-26,67.59695434570312
2021-04-27,68.06344604492188
2021-04-28,68.50251007080078
2021-04-29,68.70372772216797
2021-04-30,67.59695434570312
2021-05-03,69.03302764892578
2021-05-04,69.08792114257812
2021-05-05,69.75566101074219
2021-05-06,70.14897918701172
2021-05-07,71.08197784423828
2021-05-10,70.17642211914062
2021-05-11,69.60932159423828
2021-05-12,67.49633026123047
2021-05-13,68.84095001220703
2021-05-14,70.67037963867188
2021-05-17,71.34724426269531
2021-05-18,70.2130126953125
2021-05-19,69.380615234375
2021-05-20,69.15194702148438
2021-05-21,69.60014343261719
2021-05-24,69.70993041992188
2021-05-25,68.4384765625
2021-05-26,69.91114807128906
2021-05-27,70.99051666259766
2021-05-28,70.8716049194336
2021-06-01,72.20708465576172
2021-06-02,71.8411865234375
2021-06-03,71.62165069580078
2021-06-04,71.63994598388672
2021-06-07,71.83203887939453
2021-06-08,72.52722930908203
2021-06-09,71.7405776977539
2021-06-10,70.88988494873047
2021-06-11,71.71312713623047
2021-06-14,70.72525024414062
2021-06-15,71.20088195800781
2021-06-16,70.95392608642578
2021-06-17,68.64888000488281
2021-06-18,66.92921447753906
2021-06-21,68.98728942871094
2021-06-22,69.15876007080078
2021-06-23,69.39714050292969
2021-06-24,70.48821258544922
2021-06-25,70.72659301757812
2021-06-28,69.36048126220703
2021-06-29,69.1404037475586
2021-06-30,69.6813735961914
2021-07-01,70.4790267944336
2021-07-02,69.6813735961914
2021-07-06,68.0401840209961
2021-07-07,67.74678802490234
2021-07-08,66.90328216552734
2021-07-09,68.9570541381836
2021-07-12,69.20458221435547
2021-07-13,67.9485092163086
2021-07-14,67.21499633789062
2021-07-15,66.76575469970703
2021-07-16,65.32627868652344
2021-07-19,63.68509292602539
2021-07-20,65.49590301513672
2021-07-21,66.89410400390625
2021-07-22,65.73886108398438
2021-07-23,66.15145874023438
2021-07-26,66.92159271240234
2021-07-27,66.26148223876953
2021-07-28,66.89410400390625
2021-07-29,67.72845458984375
2021-07-30,67.2883529663086
2021-08-02,66.79325103759766
2021-08-03,67.5450668334961
2021-08-04,66.05059814453125
2021-08-05,67.11417388916016
2021-08-06,68.10436248779297
2021-08-09,67.62761688232422
2021-08-10,68.79200744628906
2021-08-11,69.69969940185547
2021-08-12,69.4429702758789
2021-08-13,68.74615478515625
2021-08-16,68.22354888916016
2021-08-17,67.16000366210938
2021-08-18,66.44486236572266
2021-08-19,65.52799224853516
2021-08-20,66.49070739746094
2021-08-23,67.45338439941406
2021-08-24,68.24188232421875
2021-08-25,68.72782135009766
2021-08-26,67.8568115234375
2021-08-27,69.8555908203125
2021-08-30,69.33297729492188
2021-08-31,69.22293853759766
2021-09-01,69.39714050292969
2021-09-02,69.77306365966797
2021-09-03,69.48790740966797
2021-09-07,68.91121673583984
2021-09-08,68.09519958496094
2021-09-09,68.25106811523438
2021-09-10,67.74678802490234
2021-09-13,68.4619369506836
2021-09-14,67.3525390625
2021-09-15,68.5994644165039
2021-09-16,68.25106811523438
2021-09-17,68.03102111816406
2021-09-20,66.63739776611328
2021-09-21,66.41885375976562
2021-09-22,67.50228881835938
2021-09-23,69.04475402832031
2021-09-24,69.22840118408203
2021-09-27,71.39523315429688
2021-09-28,70.55970764160156
2021-09-29,70.67908477783203
2021-09-30,69.42121124267578
2021-10-01,70.80762481689453
2021-10-04,71.17489624023438
2021-10-05,71.42279052734375
2021-10-06,70.65152740478516
2021-10-07,71.8359375
2021-10-08,71.7992172241211
2021-10-11,71.3585205078125
2021-10-12,71.46867370605469
2021-10-13,71.3585205078125
2021-10-14,72.16647338867188
2021-10-15,72.20321655273438
2021-10-18,72.58882141113281
2021-10-19,72.49700927734375
2021-10-20,73.3233642578125
2021-10-21,73.121337890625
2021-10-22,73.44269561767578
2021-10-25,74.37923431396484
2021-10-26,73.43353271484375
2021-10-27,71.4778823852539
2021-10-28,72.52456665039062
2021-10-29,72.22157287597656
2021-11-01,74.25984191894531
2021-11-02,74.03948974609375
2021-11-03,75.60953521728516
2021-11-04,75.32491302490234
2021-11-05,76.7388687133789
2021-11-08,77.005126953125
2021-11-09,76.85822296142578
2021-11-10,75.82989501953125
2021-11-11,76.7847671508789
2021-11-12,76.79395294189453
2021-11-15,76.74803161621094
2021-11-16,76.87659454345703
2021-11-17,75.7197036743164
2021-11-18,75.88499450683594
2021-11-19,74.74647521972656
2021-11-22,75.554443359375
2021-11-23,76.14205169677734
2021-11-24,75.81153106689453
2021-11-26,72.7173843383789
2021-11-29,72.59800720214844
2021-11-30,70.71580505371094
2021-12-01,69.44874572753906
2021-12-02,71.38607025146484
2021-12-03,70.5413589477539
2021-12-06,72.10221862792969
2021-12-07,73.30499267578125
2021-12-08,73.50696563720703
2021-12-09,72.70819854736328
2021-12-10,72.92854309082031
2021-12-13,71.3034439086914
2021-12-14,71.07389068603516
2021-12-15,71.76248931884766
2021-12-16,71.04466247558594
2021-12-17,70.63815307617188
2021-12-20,69.40019989013672
2021-12-21,71.55276489257812
2021-12-22,72.20870971679688
2021-12-23,72.4951171875
2021-12-27,73.8254623413086
2021-12-28,73.67764282226562
2021-12-29,74.03794860839844
2021-12-30,73.55755615234375
2021-12-31,73.66839599609375
2022-01-03,74.65694427490234
2022-01-04,75.96881103515625
2022-01-05,74.296630859375
2022-01-06,75.37754821777344
2022-01-07,75.02647399902344
2022-01-10,74.77703094482422
2022-01-11,75.58079528808594
2022-01-12,75.66395568847656
2022-01-13,75.75633239746094
2022-01-14,76.11663055419922
2022-01-18,74.43521118164062
2022-01-19,73.16954040527344
2022-01-20,71.34952545166016
2022-01-21,70.12081146240234
2022-01-24,71.89459991455078
2022-01-25,71.61743927001953
2022-01-26,70.58274841308594
2022-01-27,69.5849609375
2022-01-28,70.3147964477539
2022-01-31,71.34952545166016
2022-02-01,72.68911743164062
2022-02-02,72.51359558105469
2022-02-03,71.6821060180664
2022-02-04,71.70059967041016
2022-02-07,71.75604248046875
2022-02-08,72.90162658691406
2022-02-09,73.64070129394531
2022-02-10,72.84619140625
2022-02-11,72.64290618896484
2022-02-14,72.18099975585938
2022-02-15,73.69612884521484
2022-02-16,73.80699157714844
2022-02-17,72.40274047851562
2022-02-18,72.33805847167969
2022-02-22,71.17398071289062
2022-02-23,70.17622375488281
2022-02-24,70.72132110595703
2022-02-25,72.43968200683594
2022-02-28,72.7907485961914
2022-03-01,71.42343139648438
2022-03-02,73.90859985351562
2022-03-03,73.55755615234375
2022-03-04,72.80923461914062
2022-03-07,70.80445861816406
2022-03-08,71.21095275878906
2022-03-09,72.48587036132812
2022-03-10,73.13257598876953
2022-03-11,72.50435638427734
2022-03-14,71.74678039550781
2022-03-15,72.18099975585938
2022-03-16,73.95480346679688
2022-03-17,74.91560363769531
2022-03-18,75.22975158691406
2022-03-21,75.18354797363281
2022-03-22,75.45869445800781
2022-03-23,74.30064392089844
2022-03-24,75.03252410888672
2022-03-25,76.07939910888672
2022-03-28,75.21784210205078
2022-03-29,76.4963150024414
2022-03-30,75.13442993164062
2022-03-31,73.98564147949219
2022-04-01,74.40254974365234
2022-04-04,74.01344299316406
2022-04-05,72.43848419189453
2022-04-06,71.52130889892578
2022-04-07,71.4657211303711
2022-04-08,71.84558868408203
2022-04-11,71.53057861328125
2022-04-12,71.94747924804688
2022-04-13,73.49462127685547
2022-04-14,73.38346099853516
2022-04-18,73.83741760253906
2022-04-19,75.0881118774414
2022-04-20,75.72736358642578
2022-04-21,73.88373565673828
2022-04-22,71.57691192626953
2022-04-25,71.50279235839844
2022-04-26,69.6684341430664
2022-04-27,69.82592010498047
2022-04-28,71.4842529296875
2022-04-29,69.60356903076172
2022-05-02,70.1594467163086
2022-05-03,71.6788101196289
2022-05-04,73.865234375
2022-05-05,71.52130889892578
2022-05-06,70.79869842529297
2022-05-09,68.31580352783203
2022-05-10,67.91744995117188
2022-05-11,66.9354248046875
2022-05-12,67.19483184814453
2022-05-13,68.89022064208984
2022-05-16,68.89022064208984
2022-05-17,71.0673599243164
2022-05-18,68.3528823852539
2022-05-19,68.08422088623047
2022-05-20,67.88966369628906
2022-05-23,69.06624603271484
2022-05-24,68.29730224609375
2022-05-25,70.14091491699219
2022-05-26,71.90116119384766
2022-05-27,73.54094696044922
2022-05-31,72.72569274902344
2022-06-01,72.79981994628906
2022-06-02,74.09683227539062
2022-06-03,73.67066192626953
2022-06-06,74.50444793701172
2022-06-07,75.5791244506836
2022-06-08,74.1060791015625
2022-06-09,72.65157318115234
2022-06-10,70.53002166748047
2022-06-13,67.20408630371094
2022-06-14,67.45423126220703
2022-06-15,67.8248062133789
2022-06-16,64.14684295654297
2022-06-17,63.794803619384766
2022-06-21,64.89923095703125
2022-06-22,63.72686767578125
2022-06-23,63.205810546875
2022-06-24,65.19700622558594
2022-06-27,65.9227294921875
2022-06-28,65.47611999511719
2022-06-29,64.35956573486328
2022-06-30,63.605892181396484
2022-07-01,64.1734848022461
2022-07-05,63.605892181396484
2022-07-06,62.73128128051758
2022-07-07,64.34097290039062
2022-07-08,64.30375671386719
2022-07-11,63.65243911743164
2022-07-12,63.577999114990234
2022-07-13,63.53146743774414
2022-07-14,62.6661491394043
2022-07-15,64.08972930908203
2022-07-18,64.5084457397461
2022-07-19,66.97416687011719
2022-07-20,67.83016967773438
2022-07-21,67.45800018310547
2022-07-22,66.76014709472656
2022-07-25,67.77433013916016
2022-07-26,67.27191162109375
2022-07-27,68.94672393798828
2022-07-28,69.63526916503906
2022-07-29,70.47265625
2022-08-01,70.46336364746094
2022-08-02,69.61663818359375
2022-08-03,70.221435546875
2022-08-04,69.51429748535156
2022-08-05,69.9795150756836
2022-08-08,70.44474792480469
2022-08-09,69.8492431640625
2022-08-10,71.46825408935547
2022-08-11,72.62200927734375
2022-08-12,73.82231903076172
2022-08-15,73.57109832763672
2022-08-16,74.25032043457031
2022-08-17,73.34777069091797
2022-08-18,74.39918518066406
2022-08-19,73.20819854736328
2022-08-22,71.89627075195312
2022-08-23,72.24054718017578
2022-08-24,72.31497955322266
2022-08-25,73.56175994873047
2022-08-26,71.52407836914062
2022-08-29,70.97510528564453
2022-08-30,69.57942962646484
2022-08-31,68.89089965820312
2022-09-01,67.96974182128906
2022-09-02,67.77433013916016
2022-09-06,66.99275970458984
2022-09-07,67.70922088623047
2022-09-08,67.8766860961914
2022-09-09,69.41195678710938
2022-09-12,70.26795959472656
2022-09-13,67.59754943847656
2022-09-14,67.74642944335938
2022-09-15,67.36494445800781
2022-09-16,66.42520141601562
2022-09-19,67.32772827148438
2022-09-20,66.38615417480469
2022-09-21,65.46051025390625
2022-09-22,64.13276672363281
2022-09-23,62.1131477355957
2022-09-26,61.16877365112305
2022-09-27,61.5521354675293
2022-09-28,63.394107818603516
2022-09-29,62.25339889526367
2022-09-30,61.84199142456055
2022-10-03,63.983184814453125
2022-10-04,66.6292724609375
2022-10-05,66.52641296386719
2022-10-06,66.46096801757812
2022-10-07,65.01168823242188
2022-10-10,65.00232696533203
2022-10-11,64.97428131103516
2022-10-12,65.0490951538086
2022-10-13,66.928466796875
2022-10-14,65.33893585205078
2022-10-17,66.96588134765625
2022-10-18,67.66714477539062
2022-10-19,66.8817138671875
2022-10-20,65.87191772460938
2022-10-21,67.55493927001953
2022-10-24,68.18140411376953
2022-10-25,69.43431854248047
2022-10-26,69.82701873779297
2022-10-27,69.9859848022461
2022-10-28,71.32306671142578
2022-10-31,71.48200225830078
2022-11-01,71.77186584472656
2022-11-02,69.6680679321289
2022-11-03,69.51846313476562
2022-11-04,71.08930969238281
2022-11-07,72.00562286376953
2022-11-08,72.00562286376953
2022-11-09,69.74288177490234
2022-11-10,73.6231918334961
2022-11-11,74.36185455322266
2022-11-14,73.67929077148438
2022-11-15,74.73585510253906
2022-11-16,73.31464385986328
2022-11-17,73.12763214111328
2022-11-18,73.58578491210938
2022-11-21,73.24919128417969
2022-11-22,74.67040252685547
2022-11-23,74.60497283935547
2022-11-25,74.76390838623047
2022-11-28,73.28658294677734
2022-11-29,73.89436340332031
2022-11-30,75.30621337890625
2022-12-01,74.77326965332031
2022-12-02,75.02569580078125
2022-12-05,72.52922058105469
2022-12-06,72.08975982666016
2022-12-07,71.76251220703125
2022-12-08,71.73444366455078
2022-12-09,70.85555267333984
2022-12-12,71.74380493164062
2022-12-13,72.00562286376953
2022-12-14,71.54743957519531
2022-12-15,70.04225158691406
2022-12-16,69.41233825683594
2022-12-19,68.79183197021484
2022-12-20,69.16790008544922
2022-12-21,70.62516021728516
2022-12-22,69.44994354248047
2022-12-23,70.4371109008789
2022-12-27,70.44652557373047
2022-12-28,68.84825134277344
2022-12-29,70.31491088867188
2022-12-30,70.05164337158203
2023-01-03,69.38414764404297
2023-01-04,70.25849914550781
2023-01-05,69.88243103027344
2023-01-06,71.9131851196289
2023-01-09,71.83797454833984
2023-01-10,72.73111724853516
2023-01-11,73.45504760742188
2023-01-12,74.47982788085938
2023-01-13,74.83708953857422
2023-01-17,74.60205078125
2023-01-18,73.27642822265625
2023-01-19,73.06959533691406
2023-01-20,74.37641143798828
2023-01-23,75.28836822509766
2023-01-24,74.9969253540039
2023-01-25,75.39179992675781
2023-01-26,75.93708038330078
2023-01-27,75.95588684082031
2023-01-30,75.07212829589844
2023-01-31,76.99947357177734
2023-02-01,77.98664855957031
2023-02-02,79.03024291992188
2023-02-03,78.89578247070312
2023-02-06,77.8174057006836
2023-02-07,78.79518127441406
2023-02-08,77.47895812988281
2023-02-09,76.36016845703125
2023-02-10,76.98067474365234
2023-02-13,77.79861450195312
2023-02-14,77.78919982910156
2023-02-15,78.34391784667969
2023-02-16,77.8174057006836
2023-02-17,77.77041625976562
2023-02-21,75.42938995361328
2023-02-22,75.42938995361328
2023-02-23,76.00288391113281
2023-02-24,75.75847625732422
2023-02-27,76.20032501220703
2023-02-28,76.02169799804688
2023-03-01,76.47297668457031
2023-03-02,76.83024597167969
2023-03-03,77.72339630126953
2023-03-06,76.33195495605469
2023-03-07,75.38240051269531
2023-03-08,75.34477233886719
2023-03-09,73.00376892089844
2023-03-10,71.0482406616211
2023-03-13,68.31233978271484
2023-03-14,69.4593505859375
2023-03-15,67.54141235351562
2023-03-16,68.94226837158203
2023-03-17,66.7610855102539
2023-03-20,67.59782409667969
2023-03-21,69.3747329711914
2023-03-22,67.42860412597656
2023-03-23,66.68067169189453
2023-03-24,67.16230010986328
2023-03-27,68.19164276123047
2023-03-28,68.51271057128906
2023-03-29,68.99432373046875
2023-03-30,68.80545806884766
2023-03-31,69.93868255615234
2023-04-03,70.49583435058594
2023-04-04,68.78656768798828
2023-04-05,68.32383728027344
2023-04-06,68.11608123779297
2023-04-10,69.0887680053711
2023-04-11,69.90091705322266
2023-04-12,69.68370819091797
2023-04-13,70.28809356689453
2023-04-14,69.96701049804688
2023-04-17,70.32587432861328
2023-04-18,70.08979034423828
2023-04-19,70.29753875732422
2023-04-20,69.72148895263672
2023-04-21,69.27763366699219
2023-04-24,69.59872436523438
2023-04-25,67.54947662353516
2023-04-26,66.860107421875
2023-04-27,67.79500579833984
2023-04-28,68.86212158203125
2023-05-01,68.56936645507812
2023-05-02,67.00175476074219
2023-05-03,66.57678985595703
2023-05-04,65.47190856933594
2023-05-05,67.5116958618164
2023-05-08,67.20950317382812
2023-05-09,66.90730285644531
2023-05-10,66.86954498291016
2023-05-11,66.51067352294922
2023-05-12,66.444580078125
2023-05-15,67.34171295166016
2023-05-16,66.30291748046875
2023-05-17,68.28606414794922
2023-05-18,69.02266693115234
2023-05-19,68.15386199951172
2023-05-22,68.78656768798828
2023-05-23,68.63548278808594
2023-05-24,68.03108978271484
2023-05-25,67.70057678222656
2023-05-26,68.2955093383789
2023-05-30,67.8516845703125
2023-05-31,66.35015869140625
2023-06-01,67.17172241210938
2023-06-02,70.27865600585938
2023-06-05,69.06988525390625
2023-06-06,71.4402084350586
2023-06-07,73.38557434082031
2023-06-08,72.89451599121094
2023-06-09,72.23347473144531
2023-06-12,72.17679595947266
